"","passive","c1","c2","c3","part_id","sent_id"
"1741",0,-0.25,-0.333333333333333,0.5,197,67
"1742",0,-0.25,-0.333333333333333,0.5,421,67
"1743",0,-0.25,-0.333333333333333,0.5,37,67
"1744",0,-0.25,-0.333333333333333,0.5,549,67
"1745",0,-0.25,0.666666666666667,0,645,7
"1746",0,-0.25,0.666666666666667,0,1221,7
"1747",1,-0.25,0.666666666666667,0,389,7
"1748",0,-0.25,0.666666666666667,0,1029,7
"1749",0,-0.25,0.666666666666667,0,965,7
"1750",0,-0.25,0.666666666666667,0,101,7
"1751",0,-0.25,0.666666666666667,0,197,7
"1752",1,-0.25,0.666666666666667,0,741,7
"1753",1,-0.25,0.666666666666667,0,69,7
"1754",0,-0.25,0.666666666666667,0,1189,7
"1755",0,-0.25,0.666666666666667,0,1093,7
"1756",1,-0.25,0.666666666666667,0,1157,7
"1757",0,-0.25,0.666666666666667,0,485,7
"1758",0,-0.25,0.666666666666667,0,293,7
"1759",0,-0.25,0.666666666666667,0,901,7
"1760",0,-0.25,0.666666666666667,0,421,7
"1761",0,-0.25,0.666666666666667,0,549,7
"1762",0,-0.25,0.666666666666667,0,5,7
"1763",0,-0.25,0.666666666666667,0,37,7
"1764",0,0.75,0,0,741,71
"1765",0,0.75,0,0,5,71
"1766",0,0.75,0,0,293,71
"1767",0,0.75,0,0,901,71
"1768",0,0.75,0,0,965,71
"1769",0,0.75,0,0,389,71
"1770",0,0.75,0,0,1157,71
"1771",0,0.75,0,0,197,71
"1772",0,0.75,0,0,645,71
"1773",0,0.75,0,0,1189,71
"1774",0,0.75,0,0,69,71
"1775",0,0.75,0,0,101,71
"1776",0,0.75,0,0,1093,71
"1777",0,0.75,0,0,1221,71
"1778",0,0.75,0,0,37,71
"1779",0,0.75,0,0,421,71
"1780",0,0.75,0,0,485,71
"1781",0,0.75,0,0,1029,71
"1782",0,0.75,0,0,549,71
"1783",0,0.75,0,0,5,75
"1784",0,0.75,0,0,741,75
"1785",0,0.75,0,0,901,75
"1786",0,0.75,0,0,1189,75
"1787",0,0.75,0,0,1157,75
"1788",0,0.75,0,0,101,75
"1789",0,0.75,0,0,197,75
"1790",0,0.75,0,0,1093,75
"1791",0,0.75,0,0,1221,75
"1792",0,0.75,0,0,37,75
"1793",0,0.75,0,0,389,75
"1794",0,0.75,0,0,965,75
"1795",0,0.75,0,0,645,75
"1796",0,0.75,0,0,1029,75
"1797",0,0.75,0,0,293,75
"1798",0,0.75,0,0,69,75
"1799",0,0.75,0,0,421,75
"1800",0,0.75,0,0,485,75
"1801",0,0.75,0,0,549,75
"1802",0,0.75,0,0,965,79
"1803",0,0.75,0,0,901,79
"1804",0,0.75,0,0,741,79
"1805",0,0.75,0,0,5,79
"1806",0,0.75,0,0,101,79
"1807",0,0.75,0,0,1221,79
"1808",0,0.75,0,0,1189,79
"1809",0,0.75,0,0,37,79
"1810",0,0.75,0,0,645,79
"1811",0,0.75,0,0,1157,79
"1812",0,0.75,0,0,69,79
"1813",0,0.75,0,0,1093,79
"1814",0,0.75,0,0,197,79
"1815",0,0.75,0,0,293,79
"1816",0,0.75,0,0,485,79
"1817",0,0.75,0,0,421,79
"1818",0,0.75,0,0,1029,79
"1819",0,0.75,0,0,549,79
"1820",0,0.75,0,0,389,79
"1821",0,-0.25,-0.333333333333333,-0.5,645,83
"1822",0,-0.25,-0.333333333333333,-0.5,5,83
"1823",0,-0.25,-0.333333333333333,-0.5,197,83
"1824",0,-0.25,-0.333333333333333,-0.5,1189,83
"1825",0,-0.25,-0.333333333333333,-0.5,741,83
"1826",0,-0.25,-0.333333333333333,-0.5,101,83
"1827",0,-0.25,-0.333333333333333,-0.5,1221,83
"1828",0,-0.25,-0.333333333333333,-0.5,901,83
"1829",0,-0.25,-0.333333333333333,-0.5,37,83
"1830",0,-0.25,-0.333333333333333,-0.5,965,83
"1831",0,-0.25,-0.333333333333333,-0.5,1029,83
"1832",0,-0.25,-0.333333333333333,-0.5,1093,83
"1833",0,-0.25,-0.333333333333333,-0.5,421,83
"1834",0,-0.25,-0.333333333333333,-0.5,69,83
"1835",0,-0.25,-0.333333333333333,-0.5,1157,83
"1836",0,-0.25,-0.333333333333333,-0.5,293,83
"1837",0,-0.25,-0.333333333333333,-0.5,485,83
"1838",0,-0.25,-0.333333333333333,-0.5,549,83
"1839",0,-0.25,-0.333333333333333,-0.5,389,83
"1840",0,0.75,0,0,293,87
"1841",0,0.75,0,0,901,87
"1842",0,0.75,0,0,645,87
"1843",0,0.75,0,0,5,87
"1844",0,0.75,0,0,37,87
"1845",0,0.75,0,0,741,87
"1846",0,0.75,0,0,197,87
"1847",0,0.75,0,0,1189,87
"1848",0,0.75,0,0,1221,87
"1849",0,0.75,0,0,421,87
"1850",0,0.75,0,0,1093,87
"1851",1,0.75,0,0,69,87
"1852",0,0.75,0,0,1157,87
"1853",0,0.75,0,0,1029,87
"1854",0,0.75,0,0,485,87
"1855",0,0.75,0,0,965,87
"1856",0,0.75,0,0,549,87
"1857",0,0.75,0,0,101,87
"1858",0,0.75,0,0,389,87
"1859",0,0.75,0,0,645,91
"1860",0,0.75,0,0,1189,91
"1861",0,0.75,0,0,901,91
"1862",0,0.75,0,0,1221,91
"1863",0,0.75,0,0,5,91
"1864",0,0.75,0,0,37,91
"1865",0,0.75,0,0,1157,91
"1866",0,0.75,0,0,741,91
"1867",0,0.75,0,0,1029,91
"1868",0,0.75,0,0,293,91
"1869",0,0.75,0,0,421,91
"1870",0,0.75,0,0,965,91
"1871",0,0.75,0,0,1093,91
"1872",0,0.75,0,0,197,91
"1873",0,0.75,0,0,101,91
"1874",0,0.75,0,0,549,91
"1875",0,0.75,0,0,389,91
"1876",0,0.75,0,0,69,91
"1877",0,0.75,0,0,485,91
"1878",1,-0.25,-0.333333333333333,0.5,1189,95
"1879",0,-0.25,-0.333333333333333,0.5,5,95
"1880",0,-0.25,-0.333333333333333,0.5,901,95
"1881",1,-0.25,-0.333333333333333,0.5,37,95
"1882",0,-0.25,-0.333333333333333,0.5,741,95
"1883",0,-0.25,-0.333333333333333,0.5,1221,95
"1884",0,-0.25,-0.333333333333333,0.5,69,95
"1885",0,-0.25,-0.333333333333333,0.5,101,95
"1886",0,-0.25,-0.333333333333333,0.5,1157,95
"1887",0,-0.25,-0.333333333333333,0.5,197,95
"1888",0,-0.25,-0.333333333333333,0.5,1093,95
"1889",0,-0.25,-0.333333333333333,0.5,293,95
"1890",0,-0.25,-0.333333333333333,0.5,965,95
"1891",0,-0.25,-0.333333333333333,0.5,1029,95
"1892",0,-0.25,-0.333333333333333,0.5,485,95
"1893",0,-0.25,-0.333333333333333,0.5,389,95
"1894",0,-0.25,-0.333333333333333,0.5,421,95
"1895",0,-0.25,-0.333333333333333,0.5,645,95
"1896",0,-0.25,-0.333333333333333,0.5,549,95
"1897",0,-0.25,0.666666666666667,0,230,11
"1898",0,-0.25,0.666666666666667,0,134,11
"1899",0,-0.25,0.666666666666667,0,38,11
"1900",0,-0.25,0.666666666666667,0,934,11
"1901",0,-0.25,0.666666666666667,0,1158,11
"1902",0,-0.25,0.666666666666667,0,262,11
"1903",0,-0.25,0.666666666666667,0,1030,11
"1904",0,-0.25,0.666666666666667,0,966,11
"1905",0,-0.25,0.666666666666667,0,870,11
"1906",1,-0.25,0.666666666666667,0,998,11
"1907",0,-0.25,0.666666666666667,0,198,11
"1908",0,-0.25,0.666666666666667,0,1094,11
"1909",0,-0.25,0.666666666666667,0,1254,11
"1910",0,-0.25,0.666666666666667,0,678,11
"1911",0,-0.25,0.666666666666667,0,806,11
"1912",0,-0.25,0.666666666666667,0,1190,11
"1913",1,-0.25,0.666666666666667,0,646,11
"1914",0,-0.25,0.666666666666667,0,518,11
"1915",1,-0.25,0.666666666666667,0,70,11
"1916",0,-0.25,0.666666666666667,0,102,11
"1917",0,-0.25,0.666666666666667,0,422,11
"1918",1,-0.25,0.666666666666667,0,454,11
"1919",0,-0.25,0.666666666666667,0,486,11
"1920",0,-0.25,-0.333333333333333,0.5,262,15
"1921",0,-0.25,-0.333333333333333,0.5,934,15
"1922",0,-0.25,-0.333333333333333,0.5,998,15
"1923",0,-0.25,-0.333333333333333,0.5,806,15
"1924",0,-0.25,-0.333333333333333,0.5,870,15
"1925",0,-0.25,-0.333333333333333,0.5,230,15
"1926",0,-0.25,-0.333333333333333,0.5,1030,15
"1927",0,-0.25,-0.333333333333333,0.5,70,15
"1928",0,-0.25,-0.333333333333333,0.5,1158,15
"1929",0,-0.25,-0.333333333333333,0.5,38,15
"1930",0,-0.25,-0.333333333333333,0.5,134,15
"1931",0,-0.25,-0.333333333333333,0.5,1254,15
"1932",0,-0.25,-0.333333333333333,0.5,198,15
"1933",0,-0.25,-0.333333333333333,0.5,678,15
"1934",0,-0.25,-0.333333333333333,0.5,646,15
"1935",0,-0.25,-0.333333333333333,0.5,966,15
"1936",0,-0.25,-0.333333333333333,0.5,102,15
"1937",0,-0.25,-0.333333333333333,0.5,1094,15
"1938",0,-0.25,-0.333333333333333,0.5,1190,15
"1939",0,-0.25,-0.333333333333333,0.5,454,15
"1940",0,-0.25,-0.333333333333333,0.5,422,15
"1941",0,-0.25,-0.333333333333333,0.5,518,15
"1942",0,-0.25,-0.333333333333333,0.5,486,15
"1943",0,-0.25,0.666666666666667,0,262,19
"1944",0,-0.25,0.666666666666667,0,70,19
"1945",0,-0.25,0.666666666666667,0,102,19
"1946",0,-0.25,0.666666666666667,0,230,19
"1947",0,-0.25,0.666666666666667,0,1030,19
"1948",0,-0.25,0.666666666666667,0,134,19
"1949",0,-0.25,0.666666666666667,0,870,19
"1950",0,-0.25,0.666666666666667,0,998,19
"1951",0,-0.25,0.666666666666667,0,1254,19
"1952",0,-0.25,0.666666666666667,0,966,19
"1953",0,-0.25,0.666666666666667,0,1158,19
"1954",0,-0.25,0.666666666666667,0,806,19
"1955",0,-0.25,0.666666666666667,0,38,19
"1956",0,-0.25,0.666666666666667,0,678,19
"1957",0,-0.25,0.666666666666667,0,198,19
"1958",0,-0.25,0.666666666666667,0,934,19
"1959",0,-0.25,0.666666666666667,0,646,19
"1960",0,-0.25,0.666666666666667,0,422,19
"1961",0,-0.25,0.666666666666667,0,486,19
"1962",0,-0.25,0.666666666666667,0,518,19
"1963",0,-0.25,0.666666666666667,0,1190,19
"1964",0,-0.25,0.666666666666667,0,454,19
"1965",0,-0.25,0.666666666666667,0,1094,19
"1966",1,-0.25,0.666666666666667,0,102,23
"1967",1,-0.25,0.666666666666667,0,262,23
"1968",0,-0.25,0.666666666666667,0,966,23
"1969",0,-0.25,0.666666666666667,0,230,23
"1970",0,-0.25,0.666666666666667,0,998,23
"1971",1,-0.25,0.666666666666667,0,134,23
"1972",1,-0.25,0.666666666666667,0,1094,23
"1973",0,-0.25,0.666666666666667,0,1254,23
"1974",1,-0.25,0.666666666666667,0,678,23
"1975",0,-0.25,0.666666666666667,0,1030,23
"1976",0,-0.25,0.666666666666667,0,38,23
"1977",0,-0.25,0.666666666666667,0,70,23
"1978",0,-0.25,0.666666666666667,0,646,23
"1979",0,-0.25,0.666666666666667,0,934,23
"1980",1,-0.25,0.666666666666667,0,1158,23
"1981",0,-0.25,0.666666666666667,0,806,23
"1982",0,-0.25,0.666666666666667,0,454,23
"1983",0,-0.25,0.666666666666667,0,870,23
"1984",1,-0.25,0.666666666666667,0,518,23
"1985",0,-0.25,0.666666666666667,0,198,23
"1986",0,-0.25,0.666666666666667,0,422,23
"1987",0,-0.25,0.666666666666667,0,1190,23
"1988",0,-0.25,0.666666666666667,0,486,23
"1989",0,-0.25,0.666666666666667,0,262,27
"1990",0,-0.25,0.666666666666667,0,70,27
"1991",0,-0.25,0.666666666666667,0,966,27
"1992",0,-0.25,0.666666666666667,0,998,27
"1993",0,-0.25,0.666666666666667,0,102,27
"1994",0,-0.25,0.666666666666667,0,870,27
"1995",0,-0.25,0.666666666666667,0,230,27
"1996",0,-0.25,0.666666666666667,0,1254,27
"1997",0,-0.25,0.666666666666667,0,134,27
"1998",0,-0.25,0.666666666666667,0,1158,27
"1999",0,-0.25,0.666666666666667,0,1190,27
"2000",0,-0.25,0.666666666666667,0,806,27
"2001",0,-0.25,0.666666666666667,0,934,27
"2002",0,-0.25,0.666666666666667,0,454,27
"2003",0,-0.25,0.666666666666667,0,1094,27
"2004",0,-0.25,0.666666666666667,0,518,27
"2005",0,-0.25,0.666666666666667,0,198,27
"2006",0,-0.25,0.666666666666667,0,422,27
"2007",0,-0.25,0.666666666666667,0,38,27
"2008",0,-0.25,0.666666666666667,0,678,27
"2009",0,-0.25,0.666666666666667,0,486,27
"2010",0,-0.25,0.666666666666667,0,646,27
"2011",0,-0.25,0.666666666666667,0,1030,27
"2012",0,0.75,0,0,870,3
"2013",0,0.75,0,0,806,3
"2014",0,0.75,0,0,1030,3
"2015",0,0.75,0,0,38,3
"2016",0,0.75,0,0,1094,3
"2017",0,0.75,0,0,70,3
"2018",0,0.75,0,0,262,3
"2019",0,0.75,0,0,134,3
"2020",0,0.75,0,0,230,3
"2021",0,0.75,0,0,198,3
"2022",0,0.75,0,0,1190,3
"2023",0,0.75,0,0,102,3
"2024",0,0.75,0,0,966,3
"2025",0,0.75,0,0,1158,3
"2026",0,0.75,0,0,934,3
"2027",0,0.75,0,0,678,3
"2028",0,0.75,0,0,422,3
"2029",0,0.75,0,0,998,3
"2030",0,0.75,0,0,1254,3
"2031",0,0.75,0,0,486,3
"2032",0,0.75,0,0,646,3
"2033",0,0.75,0,0,454,3
"2034",0,0.75,0,0,518,3
"2035",0,0.75,0,0,870,31
"2036",0,0.75,0,0,1254,31
"2037",0,0.75,0,0,998,31
"2038",0,0.75,0,0,966,31
"2039",0,0.75,0,0,70,31
"2040",0,0.75,0,0,934,31
"2041",0,0.75,0,0,262,31
"2042",0,0.75,0,0,198,31
"2043",0,0.75,0,0,38,31
"2044",0,0.75,0,0,806,31
"2045",0,0.75,0,0,102,31
"2046",0,0.75,0,0,134,31
"2047",0,0.75,0,0,454,31
"2048",0,0.75,0,0,646,31
"2049",0,0.75,0,0,1158,31
"2050",0,0.75,0,0,1190,31
"2051",0,0.75,0,0,1094,31
"2052",0,0.75,0,0,230,31
"2053",0,0.75,0,0,518,31
"2054",0,0.75,0,0,422,31
"2055",0,0.75,0,0,486,31
"2056",0,0.75,0,0,1030,31
"2057",0,0.75,0,0,678,31
"2058",0,-0.25,-0.333333333333333,0.5,70,35
"2059",0,-0.25,-0.333333333333333,0.5,934,35
"2060",0,-0.25,-0.333333333333333,0.5,102,35
"2061",0,-0.25,-0.333333333333333,0.5,870,35
"2062",0,-0.25,-0.333333333333333,0.5,38,35
"2063",0,-0.25,-0.333333333333333,0.5,966,35
"2064",0,-0.25,-0.333333333333333,0.5,806,35
"2065",0,-0.25,-0.333333333333333,0.5,454,35
"2066",0,-0.25,-0.333333333333333,0.5,1190,35
"2067",0,-0.25,-0.333333333333333,0.5,1254,35
"2068",0,-0.25,-0.333333333333333,0.5,134,35
"2069",0,-0.25,-0.333333333333333,0.5,1094,35
"2070",0,-0.25,-0.333333333333333,0.5,518,35
"2071",0,-0.25,-0.333333333333333,0.5,230,35
"2072",0,-0.25,-0.333333333333333,0.5,1030,35
"2073",0,-0.25,-0.333333333333333,0.5,198,35
"2074",0,-0.25,-0.333333333333333,0.5,646,35
"2075",0,-0.25,-0.333333333333333,0.5,998,35
"2076",0,-0.25,-0.333333333333333,0.5,1158,35
"2077",0,-0.25,-0.333333333333333,0.5,486,35
"2078",0,-0.25,-0.333333333333333,0.5,422,35
"2079",0,-0.25,-0.333333333333333,0.5,262,35
"2080",0,-0.25,-0.333333333333333,0.5,678,35
"2081",1,-0.25,-0.333333333333333,-0.5,870,39
"2082",0,-0.25,-0.333333333333333,-0.5,422,39
"2083",0,-0.25,-0.333333333333333,-0.5,70,39
"2084",0,-0.25,-0.333333333333333,-0.5,38,39
"2085",0,-0.25,-0.333333333333333,-0.5,262,39
"2086",0,-0.25,-0.333333333333333,-0.5,1158,39
"2087",0,-0.25,-0.333333333333333,-0.5,806,39
"2088",0,-0.25,-0.333333333333333,-0.5,134,39
"2089",0,-0.25,-0.333333333333333,-0.5,518,39
"2090",0,-0.25,-0.333333333333333,-0.5,934,39
"2091",0,-0.25,-0.333333333333333,-0.5,646,39
"2092",0,-0.25,-0.333333333333333,-0.5,1190,39
"2093",0,-0.25,-0.333333333333333,-0.5,454,39
"2094",0,-0.25,-0.333333333333333,-0.5,486,39
"2095",0,-0.25,-0.333333333333333,-0.5,966,39
"2096",0,-0.25,-0.333333333333333,-0.5,102,39
"2097",0,-0.25,-0.333333333333333,-0.5,1094,39
"2098",0,-0.25,-0.333333333333333,-0.5,1254,39
"2099",0,-0.25,-0.333333333333333,-0.5,998,39
"2100",0,-0.25,-0.333333333333333,-0.5,678,39
"2101",0,-0.25,-0.333333333333333,-0.5,198,39
"2102",0,-0.25,-0.333333333333333,-0.5,230,39
"2103",0,-0.25,-0.333333333333333,-0.5,1030,39
"2104",0,0.75,0,0,262,43
"2105",0,0.75,0,0,230,43
"2106",0,0.75,0,0,38,43
"2107",0,0.75,0,0,198,43
"2108",0,0.75,0,0,870,43
"2109",0,0.75,0,0,102,43
"2110",0,0.75,0,0,998,43
"2111",0,0.75,0,0,518,43
"2112",0,0.75,0,0,1190,43
"2113",0,0.75,0,0,70,43
"2114",0,0.75,0,0,454,43
"2115",0,0.75,0,0,1158,43
"2116",0,0.75,0,0,966,43
"2117",0,0.75,0,0,486,43
"2118",0,0.75,0,0,134,43
"2119",0,0.75,0,0,422,43
"2120",0,0.75,0,0,1030,43
"2121",0,0.75,0,0,1094,43
"2122",0,0.75,0,0,934,43
"2123",0,0.75,0,0,678,43
"2124",0,0.75,0,0,806,43
"2125",0,0.75,0,0,1254,43
"2126",0,0.75,0,0,646,43
"2127",1,-0.25,-0.333333333333333,0.5,262,47
"2128",0,-0.25,-0.333333333333333,0.5,998,47
"2129",0,-0.25,-0.333333333333333,0.5,870,47
"2130",0,-0.25,-0.333333333333333,0.5,454,47
"2131",0,-0.25,-0.333333333333333,0.5,422,47
"2132",0,-0.25,-0.333333333333333,0.5,102,47
"2133",0,-0.25,-0.333333333333333,0.5,934,47
"2134",0,-0.25,-0.333333333333333,0.5,1030,47
"2135",0,-0.25,-0.333333333333333,0.5,198,47
"2136",0,-0.25,-0.333333333333333,0.5,70,47
"2137",0,-0.25,-0.333333333333333,0.5,230,47
"2138",0,-0.25,-0.333333333333333,0.5,1158,47
"2139",0,-0.25,-0.333333333333333,0.5,1094,47
"2140",0,-0.25,-0.333333333333333,0.5,966,47
"2141",0,-0.25,-0.333333333333333,0.5,518,47
"2142",0,-0.25,-0.333333333333333,0.5,134,47
"2143",0,-0.25,-0.333333333333333,0.5,678,47
"2144",0,-0.25,-0.333333333333333,0.5,38,47
"2145",0,-0.25,-0.333333333333333,0.5,1190,47
"2146",0,-0.25,-0.333333333333333,0.5,806,47
"2147",0,-0.25,-0.333333333333333,0.5,486,47
"2148",0,-0.25,-0.333333333333333,0.5,1254,47
"2149",0,-0.25,-0.333333333333333,0.5,646,47
"2150",0,-0.25,-0.333333333333333,-0.5,198,51
"2151",0,-0.25,-0.333333333333333,-0.5,966,51
"2152",0,-0.25,-0.333333333333333,-0.5,998,51
"2153",0,-0.25,-0.333333333333333,-0.5,230,51
"2154",0,-0.25,-0.333333333333333,-0.5,678,51
"2155",0,-0.25,-0.333333333333333,-0.5,934,51
"2156",0,-0.25,-0.333333333333333,-0.5,262,51
"2157",1,-0.25,-0.333333333333333,-0.5,870,51
"2158",0,-0.25,-0.333333333333333,-0.5,454,51
"2159",0,-0.25,-0.333333333333333,-0.5,134,51
"2160",0,-0.25,-0.333333333333333,-0.5,1158,51
"2161",0,-0.25,-0.333333333333333,-0.5,70,51
"2162",0,-0.25,-0.333333333333333,-0.5,646,51
"2163",0,-0.25,-0.333333333333333,-0.5,1094,51
"2164",0,-0.25,-0.333333333333333,-0.5,422,51
"2165",0,-0.25,-0.333333333333333,-0.5,102,51
"2166",0,-0.25,-0.333333333333333,-0.5,486,51
"2167",0,-0.25,-0.333333333333333,-0.5,1030,51
"2168",1,-0.25,-0.333333333333333,-0.5,38,51
"2169",0,-0.25,-0.333333333333333,-0.5,806,51
"2170",0,-0.25,-0.333333333333333,-0.5,1254,51
"2171",0,-0.25,-0.333333333333333,-0.5,518,51
"2172",0,-0.25,-0.333333333333333,-0.5,1190,51
"2173",0,0.75,0,0,678,55
"2174",0,0.75,0,0,934,55
"2175",0,0.75,0,0,806,55
"2176",0,0.75,0,0,870,55
"2177",0,0.75,0,0,102,55
"2178",0,0.75,0,0,966,55
"2179",0,0.75,0,0,1030,55
"2180",0,0.75,0,0,70,55
"2181",0,0.75,0,0,262,55
"2182",0,0.75,0,0,1094,55
"2183",0,0.75,0,0,998,55
"2184",0,0.75,0,0,134,55
"2185",0,0.75,0,0,454,55
"2186",0,0.75,0,0,422,55
"2187",0,0.75,0,0,646,55
"2188",0,0.75,0,0,518,55
"2189",0,0.75,0,0,1158,55
"2190",0,0.75,0,0,38,55
"2191",0,0.75,0,0,1254,55
"2192",0,0.75,0,0,230,55
"2193",0,0.75,0,0,198,55
"2194",0,0.75,0,0,486,55
"2195",0,0.75,0,0,1190,55
"2196",0,0.75,0,0,678,59
"2197",0,0.75,0,0,870,59
"2198",0,0.75,0,0,934,59
"2199",0,0.75,0,0,134,59
"2200",0,0.75,0,0,1254,59
"2201",0,0.75,0,0,806,59
"2202",0,0.75,0,0,38,59
"2203",0,0.75,0,0,70,59
"2204",0,0.75,0,0,998,59
"2205",0,0.75,0,0,102,59
"2206",0,0.75,0,0,1030,59
"2207",0,0.75,0,0,454,59
"2208",0,0.75,0,0,646,59
"2209",0,0.75,0,0,966,59
"2210",0,0.75,0,0,422,59
"2211",0,0.75,0,0,230,59
"2212",0,0.75,0,0,1158,59
"2213",0,0.75,0,0,198,59
"2214",0,0.75,0,0,262,59
"2215",0,0.75,0,0,1094,59
"2216",0,0.75,0,0,518,59
"2217",0,0.75,0,0,1190,59
"2218",0,0.75,0,0,486,59
"2219",0,-0.25,-0.333333333333333,0.5,38,63
"2220",0,-0.25,-0.333333333333333,0.5,678,63
"2221",0,-0.25,-0.333333333333333,0.5,1254,63
"2222",0,-0.25,-0.333333333333333,0.5,934,63
"2223",0,-0.25,-0.333333333333333,0.5,806,63
"2224",0,-0.25,-0.333333333333333,0.5,998,63
"2225",0,-0.25,-0.333333333333333,0.5,1030,63
"2226",0,-0.25,-0.333333333333333,0.5,646,63
"2227",0,-0.25,-0.333333333333333,0.5,262,63
"2228",0,-0.25,-0.333333333333333,0.5,422,63
"2229",0,-0.25,-0.333333333333333,0.5,230,63
"2230",0,-0.25,-0.333333333333333,0.5,134,63
"2231",0,-0.25,-0.333333333333333,0.5,454,63
"2232",0,-0.25,-0.333333333333333,0.5,70,63
"2233",0,-0.25,-0.333333333333333,0.5,1158,63
"2234",0,-0.25,-0.333333333333333,0.5,198,63
"2235",0,-0.25,-0.333333333333333,0.5,1094,63
"2236",0,-0.25,-0.333333333333333,0.5,1190,63
"2237",0,-0.25,-0.333333333333333,0.5,966,63
"2238",0,-0.25,-0.333333333333333,0.5,486,63
"2239",0,-0.25,-0.333333333333333,0.5,102,63
"2240",0,-0.25,-0.333333333333333,0.5,870,63
"2241",0,-0.25,-0.333333333333333,0.5,518,63
"2242",0,-0.25,-0.333333333333333,-0.5,934,67
"2243",0,-0.25,-0.333333333333333,-0.5,678,67
"2244",0,-0.25,-0.333333333333333,-0.5,646,67
"2245",0,-0.25,-0.333333333333333,-0.5,38,67
"2246",0,-0.25,-0.333333333333333,-0.5,806,67
"2247",0,-0.25,-0.333333333333333,-0.5,1254,67
"2248",0,-0.25,-0.333333333333333,-0.5,1158,67
"2249",0,-0.25,-0.333333333333333,-0.5,230,67
"2250",0,-0.25,-0.333333333333333,-0.5,262,67
"2251",0,-0.25,-0.333333333333333,-0.5,998,67
"2252",0,-0.25,-0.333333333333333,-0.5,1030,67
"2253",0,-0.25,-0.333333333333333,-0.5,1094,67
"2254",0,-0.25,-0.333333333333333,-0.5,134,67
"2255",0,-0.25,-0.333333333333333,-0.5,454,67
"2256",0,-0.25,-0.333333333333333,-0.5,1190,67
"2257",0,-0.25,-0.333333333333333,-0.5,70,67
"2258",0,-0.25,-0.333333333333333,-0.5,966,67
"2259",0,-0.25,-0.333333333333333,-0.5,870,67
"2260",0,-0.25,-0.333333333333333,-0.5,102,67
"2261",0,-0.25,-0.333333333333333,-0.5,198,67
"2262",0,-0.25,-0.333333333333333,-0.5,518,67
"2263",0,-0.25,-0.333333333333333,-0.5,422,67
"2264",0,-0.25,-0.333333333333333,-0.5,486,67
"2265",0,-0.25,0.666666666666667,0,1094,7
"2266",0,-0.25,0.666666666666667,0,38,7
"2267",1,-0.25,0.666666666666667,0,1030,7
"2268",1,-0.25,0.666666666666667,0,1158,7
"2269",0,-0.25,0.666666666666667,0,934,7
"2270",1,-0.25,0.666666666666667,0,806,7
"2271",0,-0.25,0.666666666666667,0,134,7
"2272",1,-0.25,0.666666666666667,0,870,7
"2273",0,-0.25,0.666666666666667,0,70,7
"2274",0,-0.25,0.666666666666667,0,262,7
"2275",1,-0.25,0.666666666666667,0,1190,7
"2276",1,-0.25,0.666666666666667,0,198,7
"2277",0,-0.25,0.666666666666667,0,102,7
"2278",0,-0.25,0.666666666666667,0,230,7
"2279",0,-0.25,0.666666666666667,0,646,7
"2280",0,-0.25,0.666666666666667,0,998,7
"2281",1,-0.25,0.666666666666667,0,1254,7
"2282",0,-0.25,0.666666666666667,0,966,7
"2283",0,-0.25,0.666666666666667,0,678,7
"2284",1,-0.25,0.666666666666667,0,422,7
"2285",1,-0.25,0.666666666666667,0,486,7
"2286",0,-0.25,0.666666666666667,0,518,7
"2287",0,-0.25,0.666666666666667,0,454,7
"2288",0,-0.25,-0.333333333333333,0.5,1254,71
"2289",0,-0.25,-0.333333333333333,0.5,198,71
"2290",0,-0.25,-0.333333333333333,0.5,806,71
"2291",0,-0.25,-0.333333333333333,0.5,1158,71
"2292",0,-0.25,-0.333333333333333,0.5,646,71
"2293",0,-0.25,-0.333333333333333,0.5,678,71
"2294",0,-0.25,-0.333333333333333,0.5,1094,71
"2295",0,-0.25,-0.333333333333333,0.5,262,71
"2296",0,-0.25,-0.333333333333333,0.5,134,71
"2297",0,-0.25,-0.333333333333333,0.5,1190,71
"2298",0,-0.25,-0.333333333333333,0.5,38,71
"2299",0,-0.25,-0.333333333333333,0.5,998,71
"2300",0,-0.25,-0.333333333333333,0.5,230,71
"2301",0,-0.25,-0.333333333333333,0.5,966,71
"2302",0,-0.25,-0.333333333333333,0.5,1030,71
"2303",0,-0.25,-0.333333333333333,0.5,70,71
"2304",0,-0.25,-0.333333333333333,0.5,454,71
"2305",0,-0.25,-0.333333333333333,0.5,486,71
"2306",0,-0.25,-0.333333333333333,0.5,102,71
"2307",1,-0.25,-0.333333333333333,0.5,934,71
"2308",0,-0.25,-0.333333333333333,0.5,870,71
"2309",0,-0.25,-0.333333333333333,0.5,518,71
"2310",0,-0.25,-0.333333333333333,0.5,422,71
"2311",0,-0.25,-0.333333333333333,-0.5,1254,75
"2312",0,-0.25,-0.333333333333333,-0.5,646,75
"2313",0,-0.25,-0.333333333333333,-0.5,678,75
"2314",0,-0.25,-0.333333333333333,-0.5,806,75
"2315",0,-0.25,-0.333333333333333,-0.5,1158,75
"2316",0,-0.25,-0.333333333333333,-0.5,198,75
"2317",0,-0.25,-0.333333333333333,-0.5,134,75
"2318",0,-0.25,-0.333333333333333,-0.5,1094,75
"2319",0,-0.25,-0.333333333333333,-0.5,1190,75
"2320",0,-0.25,-0.333333333333333,-0.5,262,75
